text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens,is_ner
"""Wonderful",1,0.2927625680509699,0.0,0.2927625680509699,0.34130859375,0.1430392326274247,1,True
Operational history,1,0.2923064922528835,0.0,0.2923064922528835,0.28857421875,0.1097945509447087,2,True
returns file attributes about,1,0.2910478466276027,0.0,0.2910478466276027,0.1611328125,0.3330883665690068,4,True
""", and made reference to him",1,0.2910451757999428,0.0,0.2910451757999428,0.177734375,0.278394189499857,6,True
Languages,1,0.2907571896331226,0.0,0.2907571896331226,0.3125,0.1094613334578064,1,True
the regional capital,1,0.2906271888134798,0.0,0.2906271888134798,0.25927734375,0.2154595735961995,3,False
(1903,1,0.2905088134587504,0.0,0.2905088134587504,0.30810546875,0.1012720336468761,1,True
(Malak,1,0.2905061873433329,0.0,0.2905061873433329,0.19677734375,0.1373982808583321,1,True
people came from,1,0.2902900930468025,0.0,0.2902900930468025,0.25146484375,0.1976490607420061,3,True
plants,1,0.2900232811812083,0.0,0.2900232811812083,0.15234375,0.2602144529530207,1,True
"extract, reduces",1,0.2900014102914859,0.0,0.2900014102914859,0.294921875,0.0871861429162146,2,True
", but not Eriod",1,0.289994687996671,0.0,0.289994687996671,0.529052734375,-0.2297251940708225,4,False
M Museum.,1,0.2895359930063193,0.0,0.2895359930063193,0.26123046875,0.1657345137657982,2,True
into the album,1,0.2894963281217806,0.0,0.2894963281217806,0.154296875,0.3497173828044516,3,False
board system,1,0.2893680970048995,0.0,0.2893680970048995,0.03271484375,0.5735178987622488,2,False
to the town,1,0.2893656571880543,0.0,0.2893656571880543,0.20947265625,0.2727305492201358,3,True
) was an Australian soldier,1,0.289072176387505,0.0,0.289072176387505,0.2529296875,0.1186765347187623,5,True
& wife,1,0.289016230703211,0.0,0.289016230703211,0.14501953125,0.3148257330080274,2,True
Pierr,1,0.2889051601827546,0.0,0.2889051601827546,0.12255859375,0.3448214942068863,1,True
the match,1,0.2886016836778928,0.0,0.2886016836778928,0.1826171875,0.2443313576322321,2,True
you are using,1,0.2885224538227797,0.0,0.2885224538227797,0.24755859375,0.1945727361194493,3,True
San Francisco,1,0.288512554137,0.0,0.288512554137,0.19482421875,0.1973556040924999,2,True
North Dakota,1,0.288402205398289,0.0,0.288402205398289,0.16796875,0.2262545369332225,2,True
", beginning",1,0.2880846663256231,0.0,0.2880846663256231,0.107421875,0.3570524861265579,2,False
-shaped,2,0.2880021447274931,0.0592927566428037,0.3472949013702968,0.224365234375,0.2717631743187326,1,False
; born,1,0.2879799702952943,0.0,0.2879799702952943,0.09912109375,0.3420202382382358,2,False
1910,1,0.2879254331810979,0.0,0.2879254331810979,0.28662109375,0.0218765712339947,1,True
a long,1,0.2875654498257242,0.0,0.2875654498257242,0.0439453125,0.5983081558143104,2,False
018 he,1,0.2865039715154324,0.0,0.2865039715154324,0.2578125,0.1100587569135808,2,True
a rural commune,1,0.2863803739800934,0.0,0.2863803739800934,0.173828125,0.3287439037002335,3,True
"viewers, with",1,0.2863568688298588,0.0,0.2863568688298588,0.1708984375,0.300364828324647,2,False
"August 18,",1,0.2863393726127616,0.0,0.2863393726127616,0.36328125,0.0006384705944041,2,True
animal testing and size change.,1,0.2863193876988895,0.0,0.2863193876988895,0.53076171875,-0.139059929190276,5,False
L.C. 1,1,0.2861945799920159,0.0,0.2861945799920159,0.35693359375,0.0289630124800398,2,True
"994, where he",1,0.2859729271088488,0.0,0.2859729271088488,0.24951171875,0.1121491146471218,3,True
Works,1,0.2857467150786451,0.0,0.2857467150786451,0.13232421875,0.3320425689466127,1,True
There is little clinical evidence,1,0.285238432466508,0.0,0.285238432466508,0.2822265625,0.0967630733537699,5,True
ground colour of,1,0.285061289272204,0.0,0.285061289272204,0.1748046875,0.2811346684930098,3,True
Saverio,1,0.2850074386391223,0.0,0.2850074386391223,0.27099609375,0.1336611747228059,1,True
started in January,1,0.284657323741961,0.0,0.284657323741961,0.37158203125,0.0439186999799026,3,True
Continuing the band's,1,0.2844289347945354,0.0,0.2844289347945354,0.1484375,0.2085088604238385,3,False
"Louisiana,",1,0.2843144472977734,0.0,0.2843144472977734,0.06005859375,0.5166943213694336,1,True
He looks at,1,0.2840980201639247,0.0,0.2840980201639247,0.2373046875,0.2093905582223118,3,False
-Aba,1,0.2834586522508096,0.0,0.2834586522508096,0.2978515625,0.1240519040645239,1,True
as period),1,0.2833937020862364,0.0,0.2833937020862364,0.26025390625,0.1199832786530909,2,False
Blood cells,1,0.2830559817394354,0.0,0.2830559817394354,0.21435546875,0.1877424934110886,2,False
Rox (,1,0.2829521638765763,0.0,0.2829521638765763,0.31103515625,0.0700513081289407,2,False
Barry and,1,0.2829274405336369,0.0,0.2829274405336369,0.21728515625,0.2012150857090923,2,True
by D.,1,0.2827930290936875,0.0,0.2827930290936875,0.21923828125,0.2523927289842186,2,False
players,1,0.2823600239197041,0.0,0.2823600239197041,0.0966796875,0.2897623644867604,1,True
Release history,1,0.2817224433969851,0.0,0.2817224433969851,0.1103515625,0.3404145069299626,2,True
between,1,0.2816482883447266,0.0,0.2816482883447266,0.20068359375,0.2348824396118166,1,True
Hon.,1,0.2813697137020944,0.0,0.2813697137020944,0.1005859375,0.420953581130236,1,False
of the Indian,1,0.2806624650052585,0.0,0.2806624650052585,0.16845703125,0.2802694437631463,3,True
class of,1,0.2806600245922833,0.0,0.2806600245922833,0.2626953125,0.1989645146057083,2,True
of +,1,0.2806231296401431,0.0,0.2806231296401431,0.2099609375,0.3294875116003577,2,True
"other side of the debate,",1,0.2804736306765808,0.0,0.2804736306765808,0.1611328125,0.2628295845039519,5,True
"ino, Tokyo.",1,0.2802364830538048,0.0,0.2802364830538048,0.27978515625,0.1011039029470119,2,True
a way of life,1,0.2793853210169462,0.0,0.2793853210169462,0.2626953125,0.1991957244173655,4,True
also along,1,0.2787514068583594,0.0,0.2787514068583594,0.09716796875,0.4344273452708985,2,False
", Diane",1,0.2782423858712489,0.0,0.2782423858712489,0.33837890625,0.0408208084281223,2,False
"France,",1,0.2776226752673899,0.0,0.2776226752673899,0.107421875,0.3573867662934748,1,True
end of,1,0.2770397522385452,0.0,0.2770397522385452,0.11474609375,0.3525114899713632,2,True
2008 as,1,0.276787072836361,0.0,0.276787072836361,0.357421875,0.0530516664659025,2,True
", the town",1,0.2767359354241711,0.0,0.2767359354241711,0.283203125,0.1554628854354278,3,True
habits of,1,0.2765410811055835,0.0,0.2765410811055835,0.11474609375,0.3661573902639587,2,True
Jane Mair,1,0.2763074596132225,0.0,0.2763074596132225,0.3232421875,0.0004610318455562,2,True
less than,1,0.2762984622899836,0.0,0.2762984622899836,0.1005859375,0.4014395150999592,2,True
Asia at the end of,1,0.2762738136959591,0.0,0.2762738136959591,0.22900390625,0.1303817998648976,5,True
rock garden with,1,0.2761103119051978,0.0,0.2761103119051978,0.19580078125,0.2358080063254944,3,False
the arch,1,0.2758716918055344,0.0,0.2758716918055344,0.08056640625,0.4535952451388359,2,False
"1993, he",1,0.2758491408911538,0.0,0.2758491408911538,0.3349609375,0.0376453131653846,2,True
rural community,1,0.275611803366105,0.0,0.275611803366105,0.1572265625,0.3027990396652624,2,True
four other,1,0.2751996036747939,0.0,0.2751996036747939,0.0634765625,0.5300400248119849,2,True
Lou Boyd,1,0.27496185019663,0.0,0.27496185019663,0.1533203125,0.228176109866575,2,True
"to change, with Version",1,0.2743277487568581,0.0,0.2743277487568581,0.2861328125,0.0049722039233952,4,False
() is a village in,1,0.2742521816421858,0.0,0.2742521816421858,0.30078125,0.0095440283242144,5,True
ics.,1,0.2740309894240721,0.0,0.2740309894240721,0.1337890625,0.2417180985601802,1,False
and racco,1,0.2737423424288048,0.0,0.2737423424288048,0.2783203125,0.1011039029470119,2,True
618 AD.,1,0.2735140960983238,0.0,0.2735140960983238,0.2431640625,0.0927207871208095,2,True
as a custom,1,0.2733256401479366,0.0,0.2733256401479366,0.14990234375,0.2985484753698414,3,True
media is a species of,1,0.2729804031335727,0.0,0.2729804031335727,0.25341796875,0.0799119453339317,5,True
Fixed -,1,0.2722935901228838,0.0,0.2722935901228838,0.1083984375,0.3943570221822093,2,True
relatively low density,1,0.2716094433002664,0.0,0.2716094433002664,0.18701171875,0.219306811375666,3,True
"with David, who",1,0.2715148758041418,0.0,0.2715148758041418,0.2490234375,0.1306914863853544,3,True
Spin,1,0.2711937642205411,0.0,0.2711937642205411,0.134765625,0.3540098011763527,1,False
a new studio album,1,0.2706783476258312,0.0,0.2706783476258312,0.24560546875,0.2042837596895779,4,False
ore and,1,0.270639841914972,0.0,0.270639841914972,0.15966796875,0.2018681594749299,2,False
and horizontal,1,0.2706311550972192,0.0,0.2706311550972192,0.1083984375,0.3889802314930479,2,False
When the,1,0.2700005260191745,0.0,0.2700005260191745,0.0908203125,0.4806653775479363,2,False
is known as,1,0.2699393732317542,0.0,0.2699393732317542,0.19287109375,0.2300242143293856,3,False
generally only as,1,0.2699054164503167,0.0,0.2699054164503167,0.1806640625,0.2692459630007917,3,True
ated in,1,0.2698699543836192,0.0,0.2698699543836192,0.11767578125,0.294059651584048,2,True
975–76,1,0.2697831163314473,0.0,0.2697831163314473,0.3125,0.0201609158286184,1,True
dating back to,1,0.2693627391131966,0.0,0.2693627391131966,0.16455078125,0.3040220821579915,3,False
1 team featured,1,0.2691048082542311,0.0,0.2691048082542311,0.259765625,0.1686116300105778,3,True
victory in,1,0.2690428103417699,0.0,0.2690428103417699,0.14111328125,0.3415523383544248,2,False
art museum in,1,0.268948046582587,0.0,0.268948046582587,0.2421875,0.1096259758314674,3,True
government of,1,0.2688895299537243,0.0,0.2688895299537243,0.1484375,0.2798898405093107,2,True
Awards in 200,1,0.2688249893359608,0.0,0.2688249893359608,0.35400390625,-0.066768093066348,3,True
"after the ""Protect &",1,0.2686970978250365,0.0,0.2686970978250365,0.39306640625,-0.0941263960624089,4,True
The wings,1,0.2679040802633751,0.0,0.2679040802633751,0.212890625,0.2342133256584378,2,False
1941,1,0.2678799021069099,0.0,0.2678799021069099,0.31201171875,0.0023413568297748,1,True
a member,1,0.2677195767913785,0.0,0.2677195767913785,0.14404296875,0.2455928872909462,2,False
ologyatlas,1,0.2674585285457732,0.0,0.2674585285457732,0.18017578125,0.183294758864433,1,True
Blues in,1,0.2668257860651573,0.0,0.2668257860651573,0.1328125,0.2876699339128931,2,False
conversion.,1,0.2664448115160971,0.0,0.2664448115160971,0.1552734375,0.2575426928527429,1,False
0 species,1,0.2664273804836886,0.0,0.2664273804836886,0.1259765625,0.3201211855842215,2,False
"argument, which is used to",1,0.2658324314688968,0.0,0.2658324314688968,0.20947265625,0.202300805234742,5,True
is a village,1,0.2657994967180573,0.0,0.2657994967180573,0.2197265625,0.2135710074201433,3,True
"by the time they did,",1,0.2656803285206518,0.0,0.2656803285206518,0.19384765625,0.1956949619266295,5,True
"Consequently,",1,0.2656646127423972,0.0,0.2656646127423972,0.23046875,0.176856844355993,1,True
School is an,1,0.2653457643168591,0.0,0.2653457643168591,0.2529296875,0.1461524967296477,3,False
who has held,1,0.2648817957300307,0.0,0.2648817957300307,0.28466796875,0.1102025362000766,3,False
uments attachment,1,0.2646896501661865,0.0,0.2646896501661865,0.05859375,0.4483452191654664,2,False
"Three,",1,0.2643996943166526,0.0,0.2643996943166526,0.11181640625,0.2569465014166314,1,True
200 matches,1,0.263006118410664,0.0,0.263006118410664,0.306640625,0.0580279913391601,2,True
and a special location,1,0.2628296000520744,0.0,0.2628296000520744,0.22802734375,0.160369898567686,4,False
the Far North,1,0.2626031993741348,0.0,0.2626031993741348,0.2744140625,0.0893693265603368,3,True
blue but have,1,0.2625912123505141,0.0,0.2625912123505141,0.15283203125,0.1576987340012852,3,False
from,9,0.2622040701120081,0.2134654331541096,0.5353716664651788,0.1564127604166666,0.2919169678147424,1,True
"uly 10,",1,0.2616496744187623,0.0,0.2616496744187623,0.3525390625,-0.0908098959843441,2,True
into the,1,0.2615537708633039,0.0,0.2615537708633039,0.05615234375,0.4798121615332598,2,False
and attended,1,0.2614443320458097,0.0,0.2614443320458097,0.138671875,0.2642065332395243,2,True
which seems tail,1,0.2613214478507802,0.0,0.2613214478507802,0.541259765625,-0.3115401303730495,3,False
& Co.,1,0.26128355319669,0.0,0.26128355319669,0.15478515625,0.147349507991725,2,True
his appearances,1,0.2612504594987109,0.0,0.2612504594987109,0.11181640625,0.3362316174967772,2,True
less than a mile,1,0.2609459731264478,0.0,0.2609459731264478,0.201171875,0.1956998937536196,4,True
", and they released",1,0.2609101665509781,0.0,0.2609101665509781,0.24560546875,0.1099170179399452,4,True
(who taught,1,0.2607818334295463,0.0,0.2607818334295463,0.3486328125,0.0599135679488658,2,True
Part of,1,0.2606506891619491,0.0,0.2606506891619491,0.158203125,0.2448884416548728,2,True
φ (for some,1,0.2604960590225554,0.0,0.2604960590225554,0.19287109375,0.1170604600563885,3,True
Performance.,1,0.2604597399188574,0.0,0.2604597399188574,0.12158203125,0.2370868497971434,1,True
18 franch,1,0.2603025577466056,0.0,0.2603025577466056,0.37353515625,-0.057373488445986,2,True
Lil Louis releasing,1,0.2597451614937338,0.0,0.2597451614937338,0.2275390625,0.0161841927968346,3,True
the four,1,0.2597436216201983,0.0,0.2597436216201983,0.05859375,0.4501403040504957,2,True
"Italy, while",1,0.259233370107869,0.0,0.259233370107869,0.1708984375,0.1705443627696725,2,True
Kart,1,0.2591387969520791,0.0,0.2591387969520791,0.17138671875,0.2928665236301977,1,True
akcan Kunt (born,1,0.2588887136800782,0.0,0.2588887136800782,0.515869140625,-0.2838695243935544,3,True
Guitar,1,0.2586037336435707,0.0,0.2586037336435707,0.189453125,0.2429448809839269,1,True
hook and,1,0.2583770848293663,0.0,0.2583770848293663,0.1240234375,0.2982864620734156,2,False
The group gained,1,0.2583049663267519,0.0,0.2583049663267519,0.44189453125,-0.1763811388706202,3,False
with the branch of,1,0.2579527558000566,0.0,0.2579527558000566,0.1328125,0.3226162645001415,4,True
steam driven,1,0.2574286588609987,0.0,0.2574286588609987,0.07470703125,0.3994310221524968,2,False
"film and television,",1,0.256379259686932,0.0,0.256379259686932,0.15283203125,0.2169979539048299,3,True
Company. She,1,0.2563017390757501,0.0,0.2563017390757501,0.26220703125,0.0714184101893752,2,False
the Ancient,1,0.2560034659207796,0.0,0.2560034659207796,0.11572265625,0.2930848366769489,2,True
election.,1,0.2559290571969483,0.0,0.2559290571969483,0.17626953125,0.196463267992371,1,True
"have a """,1,0.2558193001279892,0.0,0.2558193001279892,0.29638671875,0.2186498128199729,3,False
the US,1,0.2553394480376343,0.0,0.2553394480376343,0.08056640625,0.4530458857190858,2,True
three series,1,0.2540047496822142,0.0,0.2540047496822142,0.107421875,0.3217794523305354,2,True
", industry",1,0.2534942162577512,0.0,0.2534942162577512,0.1728515625,0.1826857359568779,2,True
", bishop's",1,0.253388912863997,0.0,0.253388912863997,0.2861328125,0.0382574384099924,2,False
wars,1,0.2527786074102958,0.0,0.2527786074102958,0.13671875,0.2921027685257394,1,True
inspection teams,1,0.2525260266943658,0.0,0.2525260266943658,0.166015625,0.1585367464234145,2,False
", a marine",2,0.2521701269262942,0.0134312024521564,0.2656013293784507,0.178955078125,0.2378471923157356,3,False
. The album,1,0.2517788317681351,0.0,0.2517788317681351,0.197265625,0.2231970794203377,3,False
Jonathan Borwe,1,0.2513724774484626,0.0,0.2513724774484626,0.36181640625,-0.1391469313788436,2,True
had been,1,0.2511646757781072,0.0,0.2511646757781072,0.111328125,0.3718081738202681,2,False
in France and,1,0.2509104253899056,0.0,0.2509104253899056,0.1884765625,0.1963678603497639,3,True
a regional or central organization,1,0.2505317195039505,0.0,0.2505317195039505,0.232421875,0.153917189384876,5,True
The leaves,1,0.2505288868323564,0.0,0.2505288868323564,0.10400390625,0.3423866702058912,2,True
The Unit',1,0.2503851411279778,0.0,0.2503851411279778,0.26513671875,0.0950790637574445,2,True
The Compressed,1,0.250141277024412,0.0,0.250141277024412,0.259765625,0.02256998943603,2,False
H. F.,1,0.2501325559889956,0.0,0.2501325559889956,0.24609375,0.1514544368474889,2,True
and in,1,0.2500042911747939,0.0,0.2500042911747939,0.04150390625,0.5300400248119849,2,False
", however",2,0.2499880480529839,0.036018728092238,0.2860067761452219,0.093994140625,0.3324896513824598,2,False
995 he,1,0.249129428971059,0.0,0.249129428971059,0.26611328125,0.0642298224276475,2,True
", Arkansas for supplies.",1,0.249119935972753,0.0,0.249119935972753,0.44677734375,-0.2447538710056173,4,True
attachment order,1,0.2490014273509851,0.0,0.2490014273509851,0.0546875,0.4384215371274627,2,False
Kilian,1,0.2489511720345075,0.0,0.2489511720345075,0.23681640625,0.0975976566487689,1,False
region are known according to,1,0.2488739918157841,0.0,0.2488739918157841,0.19091796875,0.1351244326644602,5,False
Quebec International,1,0.24875175482653,0.0,0.24875175482653,0.13671875,0.2683637620663251,2,True
The theory of,1,0.2486637930025686,0.0,0.2486637930025686,0.3896484375,-0.1014850487435784,3,True
there is significant agricultural land,1,0.2486199510052238,0.0,0.2486199510052238,0.21142578125,0.1246016353255595,5,True
He subsequently,1,0.2484385118376367,0.0,0.2484385118376367,0.16650390625,0.2077662014690917,2,True
best known in the West as,1,0.2480775689449231,0.0,0.2480775689449231,0.26611328125,0.0102085707998079,6,True
ten years,1,0.2475292384730328,0.0,0.2475292384730328,0.09619140625,0.3195066899325821,2,True
